0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,gesture
42,83,53,77,62,66,72,59,83,52,40,50,51,38,79,51,75,49,38,52,53,37,68,40,79,49,40,55,53,40,66,42,74,46,44,61,52,51,63,48,74,48,0
29,77,29,61,37,49,,,,,31,36,55,22,70,26,78,35,33,40,55,27,70,31,79,41,37,44,57,36,68,38,77,42,42,50,55,51,64,46,72,46,0
31,74,31,61,33,51,,,,,27,46,49,25,65,35,68,40,31,53,49,36,66,44,70,53,36,62,51,50,64,51,71,59,42,70,55,59,66,58,72,61,0
46,87,55,78,61,66,68,53,70,40,35,51,44,31,53,31,64,44,34,52,42,31,55,31,65,42,36,55,42,33,55,33,66,44,40,59,44,44,53,39,66,44,0
37,81,49,73,61,64,72,57,81,48,47,48,57,37,70,42,70,33,42,46,57,31,70,36,78,38,37,49,44,33,57,29,70,33,35,55,36,42,53,29,55,27,0
25,72,36,68,46,60,55,53,59,48,23,37,44,29,53,37,53,48,25,37,45,25,57,33,55,49,27,38,46,28,55,36,55,46,31,42,46,33,53,38,53,46,0
,,,,,,60,53,68,55,27,31,59,29,64,39,70,53,27,34,57,29,68,44,70,53,28,40,55,29,64,44,68,53,29,44,50,37,61,44,66,53,0
36,86,47,77,59,65,66,55,72,49,,,,,57,20,72,25,,,36,25,55,22,68,26,25,53,29,37,41,33,55,35,29,55,36,46,48,35,55,35,0
48,77,57,68,59,53,57,32,60,25,33,44,29,24,44,24,55,33,31,45,29,25,44,24,,,29,49,31,31,44,27,50,33,31,55,33,31,44,28,,,0
44,77,53,66,58,53,65,42,70,37,28,46,66,37,64,33,61,29,26,46,35,26,50,27,57,36,24,48,35,28,49,29,55,37,27,49,35,35,46,33,53,37,0
20,75,31,68,42,54,51,44,62,40,20,37,35,29,46,25,57,36,18,38,35,20,49,25,59,35,20,42,36,23,49,27,57,35,24,47,36,31,46,31,55,37,0
57,75,59,61,55,48,50,29,42,20,29,55,22,36,29,23,42,16,29,57,20,35,31,24,40,16,31,57,24,37,31,27,42,18,33,57,33,40,37,31,42,22,0
33,66,44,63,55,57,64,51,70,47,49,38,66,31,66,40,64,47,50,36,66,31,66,42,60,48,44,33,63,29,64,41,59,46,44,34,59,31,62,40,59,45,0
35,72,44,64,53,53,61,44,72,40,35,37,51,25,61,29,66,31,31,37,51,25,63,29,70,33,31,38,51,28,61,31,68,36,33,40,49,34,59,35,66,38,0
27,75,40,70,52,61,74,52,76,50,37,35,55,27,68,36,68,55,35,40,57,26,68,38,70,53,36,44,57,27,68,46,68,55,38,46,57,40,64,46,68,55,0
25,77,37,68,46,55,57,44,,,23,37,42,18,53,22,63,31,24,37,42,18,57,22,66,31,27,40,44,21,55,23,65,31,31,42,46,28,55,27,60,33,0
31,75,42,68,53,55,62,49,70,40,35,40,51,25,61,31,66,46,35,40,52,27,63,33,68,46,37,42,53,31,63,36,66,46,40,46,52,36,61,39,64,46,0
36,74,44,66,51,55,57,44,59,35,35,44,42,28,51,29,55,39,31,42,42,24,53,29,57,39,33,40,44,25,53,31,55,38,36,42,44,29,53,31,55,38,0
18,79,29,72,42,62,52,51,60,44,20,42,33,29,46,35,53,46,18,42,35,28,48,35,53,46,20,44,36,31,48,36,53,44,22,47,37,39,44,42,53,46,0
47,85,53,72,57,57,62,45,66,33,35,52,37,35,59,33,62,27,31,51,35,29,53,28,62,28,31,51,35,31,49,27,57,27,33,51,36,35,44,29,49,27,0
28,70,35,61,,,40,33,,,22,34,36,18,51,16,55,16,22,36,37,18,52,16,62,22,23,40,38,23,50,21,59,22,27,44,40,31,48,29,57,29,0
35,79,44,72,53,62,63,53,68,46,42,46,59,38,64,40,70,42,38,44,57,33,64,36,70,40,37,42,53,31,62,33,66,36,33,44,44,31,51,29,57,33,0
42,62,51,55,60,42,66,31,68,16,44,36,57,18,57,14,55,7,42,18,50,7,55,16,61,20,39,18,48,7,48,15,50,18,33,13,42,7,42,7,,,0
49,81,57,72,59,59,61,42,61,36,29,57,44,44,53,40,55,42,29,55,44,40,53,40,59,42,31,54,35,35,53,39,55,42,35,53,36,36,44,33,53,40,0
40,76,49,68,55,55,62,44,63,31,40,46,33,29,48,25,55,36,33,44,33,25,51,27,55,36,33,44,35,26,49,27,53,36,31,46,36,29,46,29,51,35,0
37,77,47,68,53,53,60,40,63,29,32,44,35,27,59,31,57,31,29,44,33,22,50,23,59,31,28,44,35,24,48,24,57,31,29,44,37,29,46,27,55,31,0
38,81,47,72,55,57,64,44,66,37,25,44,38,27,55,22,68,31,25,46,39,27,55,24,68,31,27,50,41,31,55,28,68,31,31,53,46,38,55,35,66,37,0
49,79,57,66,57,53,57,37,55,27,22,55,42,33,46,31,51,35,22,53,33,31,44,31,51,35,24,51,21,29,34,25,42,33,29,48,22,29,33,26,40,33,0
33,66,44,62,55,55,64,46,70,42,35,34,50,22,63,27,70,36,31,33,51,22,65,29,72,37,33,34,51,24,64,31,70,38,36,37,53,31,62,35,68,42,0
22,66,,,74,59,76,55,81,49,44,20,74,23,79,37,73,52,44,31,74,24,81,38,74,50,42,36,70,29,77,40,72,50,42,42,68,31,74,41,72,50,0
48,83,53,70,55,58,61,46,62,38,31,55,40,37,49,36,57,40,29,57,40,37,53,37,61,42,31,57,42,40,53,40,59,44,37,57,44,44,53,42,59,44,0
38,87,48,73,,,59,44,60,38,22,55,41,35,55,40,57,42,22,57,40,37,55,42,61,53,25,61,42,40,55,48,60,57,31,64,44,46,55,48,59,57,0
33,81,44,74,51,64,,,,,29,44,50,29,64,37,70,49,29,45,50,31,68,44,73,49,31,48,51,33,66,44,70,51,35,51,51,40,61,46,66,52,0
42,90,49,77,51,64,55,52,57,42,33,59,35,48,40,40,53,42,28,59,31,41,40,38,54,44,29,59,33,42,44,40,52,42,33,59,36,46,44,42,51,42,0
40,79,51,72,61,62,68,51,70,40,42,48,48,29,61,31,66,44,36,46,49,29,62,31,68,44,38,46,51,31,62,34,64,46,42,47,53,36,61,39,62,46,0
23,49,33,53,48,61,58,47,66,36,37,22,48,23,55,28,57,36,33,22,46,23,53,31,55,37,29,24,42,25,48,31,49,38,27,29,38,29,42,33,46,36,0
33,42,40,70,53,60,63,51,66,42,55,33,63,36,61,40,51,48,55,33,63,33,61,42,53,47,53,28,60,31,61,40,55,44,49,27,59,29,60,38,57,42,0
42,75,50,64,53,53,55,44,58,40,29,44,35,29,46,27,55,40,25,44,33,24,48,27,55,41,25,46,35,26,48,29,55,40,29,48,37,31,48,31,57,39,0
48,77,55,64,57,51,62,38,63,25,36,42,63,36,64,29,64,25,29,44,31,18,,,,,31,44,33,20,49,22,,,35,46,38,25,49,23,59,29,0
44,83,53,72,57,61,64,48,70,39,31,47,38,31,59,37,68,40,31,48,40,27,57,27,64,38,33,50,42,29,57,29,65,40,38,53,49,36,60,36,70,40,0
55,96,57,83,57,66,50,57,40,51,53,53,53,38,51,27,51,15,48,57,46,44,42,59,48,68,42,72,38,60,44,68,46,72,39,79,37,68,44,72,46,79,1
58,96,64,83,66,63,61,53,61,47,57,48,51,33,50,23,49,14,49,68,48,44,54,52,55,59,46,70,44,53,50,59,53,66,44,74,44,61,50,66,53,74,1
57,94,61,81,61,66,55,53,52,44,57,53,57,34,55,23,55,12,51,57,48,44,49,53,54,63,44,64,41,50,47,59,50,64,40,68,38,61,42,64,44,68,1
52,96,55,85,59,72,51,64,,,52,61,49,50,,,46,16,46,66,40,55,44,64,49,77,38,75,35,64,40,76,46,87,31,83,29,73,35,81,40,88,1
,,53,81,57,71,55,59,51,55,50,57,49,38,51,55,49,14,46,66,44,47,48,63,53,68,39,75,40,61,48,72,53,83,34,79,37,72,42,79,44,87,1
48,97,55,90,62,76,57,62,50,55,48,47,48,48,53,57,53,62,44,54,42,57,50,65,52,68,40,60,40,64,48,73,48,76,37,72,38,68,44,76,44,81,1
,,,,61,70,57,60,,,49,42,52,53,55,59,57,9,42,48,49,59,51,62,53,64,40,52,46,63,48,66,49,66,38,57,42,66,44,67,46,68,1
53,94,60,83,61,66,57,55,50,51,,,55,47,51,44,48,38,48,64,48,53,50,57,53,62,40,68,44,57,50,64,51,68,38,70,41,64,46,68,48,72,1
51,94,57,83,61,66,54,55,46,53,55,48,46,46,48,50,53,14,44,66,41,53,46,57,49,59,39,68,38,61,44,64,48,70,36,72,35,68,38,64,39,62,1
53,88,57,77,61,64,59,57,61,53,57,50,57,29,58,18,58,9,53,51,48,33,53,42,55,47,46,55,42,40,48,47,53,53,42,60,42,50,46,53,49,59,1
51,94,59,85,63,72,61,57,55,53,53,57,53,38,53,27,53,18,50,59,47,44,53,52,55,55,46,63,42,51,50,55,53,61,42,66,40,57,46,59,49,64,1
,,,,,,,,,,53,55,44,49,46,59,51,70,42,63,40,63,44,73,,,37,70,35,72,46,81,50,88,35,81,33,79,40,81,,,1
59,94,62,79,62,62,53,46,49,35,63,57,61,42,61,18,61,9,57,68,55,50,53,46,,,51,74,50,63,46,53,46,50,44,79,42,68,39,62,40,58,1
51,96,57,86,62,74,55,66,46,68,57,64,59,55,57,51,55,12,53,66,51,59,48,53,48,50,44,70,44,61,44,60,44,60,40,70,39,68,40,70,42,70,1
46,99,55,92,61,78,55,66,46,62,57,59,48,52,51,57,52,62,48,61,42,62,46,70,49,74,44,72,38,68,42,74,44,79,37,77,37,70,38,76,40,79,1
,,55,85,59,74,53,64,44,62,55,55,51,53,50,53,50,59,50,59,39,60,40,72,46,81,42,61,36,62,40,74,44,81,38,64,33,70,35,77,39,81,1
53,96,57,88,59,74,57,61,48,59,,,55,57,49,53,49,57,48,72,46,61,40,55,38,53,44,77,40,66,40,59,39,52,40,81,37,72,38,66,38,63,1
49,94,53,83,57,70,51,59,42,53,51,64,48,42,49,46,52,12,46,66,40,55,40,59,42,61,44,68,38,59,38,62,40,66,40,70,37,64,37,63,37,66,1
,,,,,,66,55,,,57,42,57,40,,,,,53,48,61,57,64,64,,,49,51,57,62,57,76,57,83,46,57,51,68,53,75,53,81,1
,,55,90,61,76,55,61,48,55,,,53,38,53,22,53,12,,,42,59,46,66,49,70,40,64,38,62,44,70,46,76,33,75,33,68,40,77,44,83,1
,,,,,,,,,,,,,,44,48,44,42,,,,,,,,,,,,,,,,,35,78,,,,,,,1
55,79,64,72,73,64,71,53,68,44,68,42,72,29,74,18,75,9,59,44,60,31,63,40,61,50,50,48,51,33,57,44,58,53,44,51,44,42,51,49,53,57,1
57,94,62,81,64,66,59,55,48,46,55,48,57,33,55,23,53,14,48,64,42,40,44,51,50,61,41,68,34,46,41,53,46,63,35,72,29,55,33,57,40,66,1
60,90,64,77,66,64,58,53,46,52,61,51,55,31,53,20,51,10,53,53,42,36,46,42,50,48,42,62,34,42,42,50,44,55,37,68,29,51,35,54,42,63,1
48,86,57,78,64,64,55,53,44,51,55,50,53,29,53,40,51,7,44,51,44,35,44,52,46,57,37,53,35,40,40,53,42,62,28,55,27,50,33,59,38,70,1
42,85,50,77,60,64,60,53,51,46,52,47,50,36,49,25,48,16,42,52,44,44,48,53,51,68,34,59,36,48,42,57,44,68,26,61,31,55,36,61,38,68,1
47,87,55,79,61,68,55,59,42,57,55,53,55,34,55,24,55,15,48,55,42,42,42,50,42,57,38,59,33,44,35,55,37,60,33,65,25,54,29,61,33,66,1
59,92,66,84,73,74,72,66,61,63,61,57,61,42,59,31,57,20,53,61,51,46,55,57,59,64,46,64,44,52,51,59,57,66,39,70,40,63,44,64,52,68,1
55,88,64,81,72,66,64,55,49,50,66,51,57,33,55,51,53,55,57,53,46,44,46,55,51,64,38,60,42,57,48,68,46,70,31,66,34,66,42,74,39,75,1
64,95,65,85,64,70,53,61,40,64,59,55,55,40,54,29,52,20,55,61,44,53,46,62,48,68,48,72,38,63,38,64,46,72,44,79,36,70,37,72,42,76,1
49,90,57,81,63,70,57,60,48,55,57,55,53,38,51,27,48,18,48,55,44,52,47,68,50,74,37,61,35,60,40,74,44,79,28,68,25,68,31,75,33,79,1
,,,,68,65,66,61,62,55,53,55,52,44,49,36,46,29,48,58,51,63,62,72,66,79,44,64,51,66,60,77,64,83,40,70,48,73,55,79,59,86,1
55,90,62,83,70,74,66,63,55,55,61,55,59,36,59,27,59,18,53,59,48,46,51,59,55,68,47,66,41,53,46,66,53,75,40,70,35,63,42,72,47,79,1
57,94,64,83,68,68,59,62,51,59,61,57,59,42,59,31,59,22,50,62,49,50,51,62,53,68,42,68,41,57,48,68,53,79,33,72,34,66,42,73,48,81,1
48,92,57,86,68,74,61,60,52,57,63,57,57,35,57,25,55,14,49,53,48,48,51,66,51,70,38,59,40,57,44,70,46,75,29,66,29,63,37,72,39,77,1
,,,,70,81,71,68,53,61,55,55,55,51,,,,,,,42,51,50,62,,,,,40,52,46,68,55,79,31,76,33,61,44,68,50,79,1
51,92,55,79,57,66,53,55,44,44,59,51,62,35,66,25,68,16,51,53,44,39,42,42,42,46,42,58,34,42,35,44,37,52,34,63,29,49,29,49,31,53,1
48,88,57,81,68,70,67,59,64,47,,,59,35,59,26,59,18,48,52,49,41,57,51,59,62,40,53,42,51,50,64,51,70,31,62,35,59,42,66,46,73,1
53,94,60,86,68,73,65,61,55,55,63,57,64,38,64,27,65,18,55,57,51,39,53,49,53,55,46,61,42,42,44,50,46,55,36,65,35,51,38,53,42,57,1
59,92,65,81,71,68,64,59,51,57,61,55,58,31,58,44,57,11,49,59,44,40,46,42,51,59,40,59,35,44,44,55,47,62,37,75,31,57,37,62,46,72,1
,,66,96,68,86,66,74,64,59,61,66,58,50,57,39,57,29,,,47,59,53,70,57,81,,,39,70,47,83,53,92,31,85,33,81,42,89,46,94,1
46,76,50,68,52,55,44,46,33,42,51,46,53,31,53,22,53,12,46,48,42,36,40,42,,,39,51,32,42,37,46,38,51,31,55,29,48,31,51,35,55,1
,,51,92,55,79,50,66,40,62,50,59,48,44,46,35,44,25,44,64,36,55,40,70,44,77,35,68,29,64,36,76,42,81,31,81,24,77,31,83,38,87,1
57,96,62,85,66,70,57,59,52,46,57,53,52,53,50,47,51,44,49,68,44,50,44,49,52,68,42,71,37,57,44,68,49,74,36,77,31,70,39,75,44,78,1
55,89,62,79,70,68,66,59,55,59,57,53,57,40,55,29,55,20,49,59,46,47,51,57,53,62,40,65,37,53,44,62,46,66,34,70,31,64,36,67,40,72,1
,,,,66,79,50,64,33,59,48,60,42,51,40,53,,,42,68,33,57,39,68,46,77,31,70,27,59,38,72,44,79,22,72,20,68,28,72,33,77,1
64,94,66,86,66,74,55,66,42,68,53,61,40,52,46,61,48,66,49,64,33,60,42,68,46,71,46,75,33,63,40,71,44,75,44,83,35,77,35,77,40,79,1
59,90,66,81,73,66,70,53,55,50,64,51,61,37,59,27,57,18,55,53,50,48,53,61,57,70,44,55,42,53,48,65,50,72,40,65,36,59,40,66,42,70,1
49,92,55,83,61,70,55,57,48,55,55,55,40,49,42,49,50,55,44,62,33,58,42,66,46,70,35,70,33,59,39,70,44,76,29,75,26,68,35,76,40,81,1
48,90,55,85,64,75,61,68,48,66,55,57,55,42,55,31,55,23,46,61,47,46,,,,,39,64,38,53,44,68,48,76,31,70,33,63,40,71,44,77,1
,,,,55,31,55,18,55,14,38,51,40,52,46,55,49,57,31,57,38,63,39,72,40,76,27,61,29,72,31,76,33,81,20,66,21,72,24,76,27,79,1
45,88,50,77,53,62,47,51,35,46,50,55,55,38,57,29,59,20,44,57,40,39,36,46,35,48,36,59,31,42,29,45,33,55,29,63,24,48,27,55,29,61,1
62,88,68,77,77,65,72,53,61,49,64,49,64,31,62,20,61,10,57,59,49,35,55,46,57,53,48,62,40,40,48,49,53,59,40,63,35,48,42,55,46,62,1
53,94,62,85,68,76,68,64,55,57,53,53,55,39,55,29,55,20,44,57,42,44,44,46,51,55,35,63,31,51,40,57,50,66,29,68,27,63,34,64,42,70,1
66,72,71,66,75,53,68,46,57,44,68,44,66,29,66,22,64,14,61,46,57,38,57,42,61,51,55,49,50,42,53,48,55,53,49,53,44,48,48,51,51,55,1
57,92,62,83,68,70,59,61,47,57,57,57,47,50,46,53,,,50,60,44,59,49,66,53,70,39,64,40,61,48,70,50,75,33,70,38,68,42,72,44,77,1
46,94,55,88,65,77,60,66,50,60,59,63,53,57,53,59,50,61,51,62,44,51,46,68,50,79,,,35,55,40,71,44,81,27,70,27,68,33,77,40,87,1
42,99,53,94,65,79,55,68,46,61,55,64,57,44,59,33,61,24,44,70,44,53,44,65,47,74,36,70,38,61,42,68,44,79,29,73,29,65,35,72,37,79,1
,,,,59,75,51,73,42,66,51,62,55,44,44,66,53,24,44,64,32,63,40,77,46,86,38,70,29,77,37,87,44,92,,,31,81,35,88,40,94,1
,,68,76,68,61,59,55,53,51,63,53,51,44,55,54,55,59,57,57,44,55,49,66,55,76,,,42,57,46,68,54,77,31,68,31,66,36,73,40,76,1
48,81,55,73,64,60,59,46,48,37,59,44,57,27,57,18,55,10,53,42,44,31,40,40,42,52,44,44,34,35,33,44,35,55,29,57,25,44,27,51,29,57,1
42,89,48,79,53,66,49,57,40,52,50,49,53,33,53,21,53,10,42,53,38,35,38,47,39,53,31,64,27,38,31,51,35,61,23,66,20,46,25,55,29,64,1
44,88,49,77,53,62,47,49,35,42,48,48,47,33,46,23,44,13,42,53,35,44,39,57,40,66,33,54,29,51,33,61,34,68,26,68,22,59,25,65,27,68,1
40,87,48,79,57,66,51,52,36,44,,,55,31,50,40,,,,,42,37,39,50,42,55,33,57,33,46,36,53,40,62,27,62,27,55,31,59,33,66,1
46,81,52,70,55,55,48,46,40,38,53,49,57,31,57,23,59,14,46,51,46,35,42,31,40,29,40,53,38,44,35,37,33,35,33,57,31,48,31,44,29,40,1
46,85,55,74,61,60,55,50,50,40,48,52,55,33,55,23,55,14,42,55,42,33,46,44,46,52,37,59,33,39,40,49,42,55,31,63,29,50,33,53,37,59,1
53,94,57,83,68,72,57,66,46,64,53,60,50,40,49,31,48,23,44,64,40,46,44,55,46,62,37,68,31,53,38,59,42,66,33,75,27,62,33,66,36,70,1
53,96,59,87,65,76,62,66,63,57,59,57,55,42,57,31,57,22,48,66,46,50,55,63,55,72,40,72,42,62,50,73,51,79,33,76,37,72,44,79,46,83,1
,,,,66,81,52,66,39,62,49,59,48,55,44,62,36,64,42,60,39,59,37,62,46,85,37,66,35,60,40,79,46,87,28,64,27,62,29,73,31,77,1
,,53,81,57,64,48,63,40,59,59,55,64,38,68,29,,,44,59,50,39,44,50,40,59,36,59,36,40,35,48,35,57,29,61,26,48,27,55,29,61,1
50,96,59,90,70,79,59,68,51,62,61,60,53,48,,,,,,,48,59,51,70,53,73,38,71,46,66,51,75,48,76,33,74,42,70,46,81,42,79,1
,,,,70,83,59,67,49,63,60,62,59,44,57,33,57,22,52,64,44,53,51,74,55,83,37,61,33,58,41,72,46,83,25,68,25,68,33,75,39,83,1
,,70,94,68,81,57,74,42,64,61,63,59,42,57,31,55,22,,,47,53,,,,,,,36,57,42,66,42,68,31,74,31,70,38,77,44,87,1
,,,,70,81,58,72,46,70,59,51,59,39,57,29,59,18,46,46,46,42,51,55,53,66,37,53,35,48,42,59,42,68,29,60,29,59,35,68,38,74,1
49,90,52,81,57,65,48,59,42,53,,,40,45,44,55,44,59,,,35,57,42,64,44,70,29,64,33,61,40,72,42,76,24,70,31,72,35,79,40,86,1
47,94,59,86,65,70,53,57,40,53,57,53,42,42,48,50,49,57,50,55,39,53,44,63,48,68,35,61,35,57,42,68,44,74,26,68,29,68,37,76,36,79,1
48,92,57,83,65,57,57,51,51,52,53,42,53,38,59,25,,,42,48,44,35,46,36,51,46,35,53,33,40,42,44,46,55,31,64,31,50,37,53,42,59,1
,,,,,,,,,,57,48,59,36,61,27,63,18,48,47,46,42,48,53,48,63,35,49,35,44,40,61,40,66,27,59,25,53,33,65,35,70,1
,,66,85,66,74,55,70,44,68,57,61,61,42,62,29,62,18,49,61,46,53,44,68,50,81,37,60,35,57,42,73,48,83,27,68,27,68,33,76,40,84,1
,,,,66,75,55,70,46,66,42,44,42,55,44,61,46,66,33,49,31,58,35,68,40,74,27,53,25,62,29,70,34,77,24,59,22,66,27,72,31,77,1
,,70,75,68,59,55,58,46,57,55,55,46,46,46,57,44,59,46,57,35,53,42,66,55,77,42,61,29,64,42,72,48,81,,,31,70,35,76,42,83,1
55,94,64,83,66,64,58,51,44,49,59,49,55,31,53,20,51,11,53,55,42,44,44,60,51,68,42,68,33,53,40,66,49,74,33,75,29,64,35,71,42,77,1
42,94,52,87,66,77,63,62,54,55,59,55,57,55,55,55,53,59,51,55,46,52,49,63,51,70,36,62,37,59,40,68,42,75,27,68,29,68,35,76,37,79,1
37,79,49,77,62,64,68,53,63,44,45,42,60,44,62,50,59,55,42,44,59,46,59,55,55,59,36,46,55,51,55,59,51,62,35,55,52,55,51,64,44,66,1
48,90,55,77,68,62,63,48,50,42,64,46,64,31,64,20,64,11,59,46,51,33,51,49,53,59,40,53,42,38,46,55,47,64,31,61,33,44,37,53,40,62,1
40,89,47,81,53,66,46,55,33,53,46,46,48,33,49,22,48,12,42,51,31,53,35,61,40,65,33,57,27,55,33,66,37,70,22,62,23,63,29,70,33,75,1
53,94,59,90,65,78,57,66,48,60,53,61,42,55,48,62,49,66,44,61,35,62,40,72,46,85,37,66,29,72,35,83,42,90,33,70,29,76,35,84,40,90,1
49,85,55,74,59,59,55,48,42,41,53,44,49,29,48,20,48,11,45,48,37,36,40,48,46,57,35,57,29,44,36,55,42,62,27,63,24,53,31,59,38,66,1
,,,,53,68,47,53,33,42,51,50,53,35,53,22,55,12,46,50,39,35,37,35,33,42,29,46,29,40,26,39,35,57,22,52,22,48,26,53,31,62,1
57,90,62,79,66,64,61,52,49,48,60,48,59,37,59,27,59,18,55,66,51,44,49,50,51,55,47,68,44,46,44,53,46,60,40,68,37,51,39,57,40,62,1
48,89,52,77,52,61,42,51,28,46,51,48,52,33,52,24,51,16,44,51,34,37,33,48,33,53,33,59,25,42,27,51,31,59,27,62,18,53,20,55,25,61,1
44,83,49,79,54,68,49,55,44,46,55,55,57,38,57,29,59,20,49,55,44,42,44,44,42,62,37,51,35,48,36,57,37,62,31,61,27,55,29,59,31,63,1
,,,,59,75,51,61,,,50,46,45,51,46,42,,,,,37,44,40,66,42,81,,,28,53,33,68,37,81,16,61,18,62,25,75,29,81,1
,,57,77,64,61,55,52,49,46,53,48,46,41,44,44,,,,,34,44,40,55,44,65,29,70,29,49,35,59,42,66,22,68,24,59,31,68,34,75,1
38,90,50,83,62,72,61,57,54,44,55,46,57,33,55,22,55,13,49,44,46,39,46,53,49,68,,,36,44,39,59,42,72,24,59,25,53,31,62,35,72,1
46,92,51,81,57,64,55,53,44,40,55,51,51,33,51,24,52,14,44,59,37,37,40,48,44,55,33,62,27,42,33,50,37,58,25,66,22,53,27,55,31,62,1
40,92,48,86,55,77,55,68,44,60,48,57,51,42,46,61,53,20,38,57,33,66,42,76,44,77,26,68,29,75,36,81,37,81,23,72,27,79,31,83,31,85,1
51,85,55,72,57,55,48,42,40,38,55,55,55,31,55,21,57,12,49,59,42,37,42,48,44,51,42,61,34,44,37,51,40,57,36,61,29,50,31,53,35,59,1
,,,,68,79,61,70,,,,,49,51,53,57,55,64,,,42,57,49,70,53,77,42,68,40,59,44,75,48,83,39,85,34,70,37,81,40,85,1
,,65,77,64,60,53,55,48,48,,,44,46,42,48,48,50,44,57,44,57,48,63,51,68,33,62,35,66,42,77,44,77,25,68,26,75,33,83,35,84,1
,,,,72,77,70,66,59,66,57,57,57,40,57,27,57,16,51,55,51,52,57,63,59,68,42,66,42,61,51,72,57,79,31,77,36,72,44,79,48,85,1
55,89,59,75,57,61,48,53,42,48,57,48,61,33,62,23,63,14,48,53,42,38,42,57,44,63,36,61,35,53,37,68,44,70,29,66,27,61,35,70,40,79,1
51,92,59,81,68,68,60,55,48,38,59,50,57,31,55,20,52,11,53,49,42,35,44,47,48,57,44,50,35,47,42,64,47,74,29,57,29,57,35,68,40,75,1
49,94,57,85,66,75,59,64,46,53,57,51,57,35,55,24,55,14,48,53,44,42,46,53,47,55,37,52,33,48,39,61,42,66,27,57,26,57,33,66,35,70,1
48,94,55,84,66,72,59,59,47,55,58,57,55,44,55,34,55,25,48,61,46,46,44,55,47,62,40,66,35,50,38,57,42,66,31,73,27,59,31,62,33,68,1
48,92,,,68,74,74,64,62,55,57,53,,,,,,,50,53,55,46,58,59,,,44,55,48,53,55,72,58,79,35,57,38,59,46,72,48,79,1
,,,,,,57,53,,,64,70,59,53,48,40,44,37,44,50,44,49,50,66,53,76,35,55,35,51,44,72,47,81,27,61,28,61,35,75,39,81,1
51,94,59,83,61,68,49,62,,,57,59,59,40,59,29,61,18,50,61,44,42,46,53,46,57,42,66,34,48,38,55,40,63,35,71,27,57,31,59,35,65,1
46,92,53,85,57,68,49,52,40,44,59,53,60,40,60,29,61,20,53,57,42,49,44,60,47,64,40,57,36,55,40,64,44,70,31,70,31,63,34,68,36,73,1
49,94,55,83,61,68,57,55,44,48,59,51,59,35,59,24,59,14,52,53,48,39,46,52,48,57,42,57,38,45,42,55,44,61,33,65,33,55,38,63,40,68,1
46,88,55,79,66,71,68,61,57,55,55,55,55,39,57,29,58,22,49,57,46,40,52,48,53,55,42,59,39,44,46,50,49,57,35,63,33,50,40,51,44,57,1
52,85,59,76,68,62,68,50,72,39,57,50,60,35,61,25,62,16,48,50,52,40,59,53,62,61,42,57,46,48,53,59,59,68,35,60,35,53,44,58,50,64,1
48,87,57,79,68,68,62,66,55,64,53,55,51,40,53,31,55,21,44,58,44,46,51,55,55,59,37,61,37,53,44,62,46,70,31,66,29,57,34,63,38,70,1
44,92,57,85,64,73,59,57,51,47,63,55,64,42,63,31,62,20,55,55,46,50,47,70,47,79,42,51,40,50,38,65,38,75,31,55,29,53,31,62,31,68,1
47,75,59,70,71,59,77,46,70,36,,,68,28,64,16,66,9,55,46,64,27,66,40,,,,,59,31,62,42,57,55,41,47,51,35,55,44,50,53,1
47,83,55,75,62,62,52,53,38,50,55,49,57,39,61,22,63,11,46,53,44,37,42,48,42,55,38,55,34,42,35,49,36,53,31,57,26,48,29,53,31,58,1
40,92,50,86,61,79,66,66,61,55,60,55,59,42,61,31,63,22,,,48,42,55,51,53,59,39,49,40,44,46,52,48,59,31,51,33,51,37,55,42,60,1
,,,,68,77,64,64,55,62,64,62,61,57,59,62,55,55,53,66,50,62,51,70,53,77,39,62,40,59,44,70,47,79,31,70,31,63,36,72,40,79,1
42,88,53,81,68,66,75,53,65,46,44,50,57,33,59,22,59,13,38,51,55,44,63,57,61,71,35,52,52,48,55,63,53,72,29,57,44,55,46,64,46,68,1
46,89,53,77,59,61,55,48,42,42,53,46,49,33,48,22,46,12,44,48,37,38,41,50,47,59,33,57,31,47,38,59,46,70,25,63,26,55,33,64,37,72,1
46,92,54,81,61,66,55,52,48,46,57,48,60,35,60,25,61,16,49,53,48,40,48,55,49,64,38,57,40,46,42,59,44,68,31,61,33,53,35,60,37,68,1
46,85,53,71,53,55,46,42,35,35,53,47,57,33,57,24,57,14,44,52,35,42,36,44,40,51,35,55,31,44,33,55,38,66,29,70,23,55,27,60,33,66,1
46,81,55,72,64,59,59,49,48,51,59,48,51,29,51,18,49,9,48,51,48,39,48,51,48,55,37,53,42,46,44,55,42,59,29,55,33,53,38,59,37,62,1
42,83,53,77,66,68,57,55,44,52,55,51,47,40,44,44,,,44,49,42,51,44,59,46,63,35,51,37,53,42,64,40,66,27,55,33,61,36,70,35,72,1
42,92,49,81,53,68,48,55,38,53,51,54,52,35,53,24,53,12,44,57,40,42,35,48,,,35,62,31,48,31,48,31,57,27,66,22,51,23,53,27,59,1
